"## START OF USER TABLE ##"
search_term,id,previous_kases,start_kases,case_id,lien_filed,special_instructions,case_description,injury_number,uuid,case_number,file_number,cpointer,source,adj_number,rating,injury_type,sub_in,main_injury_type,case_date,terminated_date,case_type,medical,td,rehab,edd,claims,venue_uuid,venue,venue_street,venue_suite,venue_city,venue_zip,venue_abbr,case_status,case_substatus,case_subsubstatus,submittedon,supervising_attorney,attorney,supervising_attorney_name,supervising_attorney_full_name,worker,interpreter_needed,case_language,applicant_id,applicant_uuid,applicant_salutation,first_name,last_name,full_name,language,dob,app_dob,ssn,applicant_email,applicant_phone,applicant_full_address,employer_id,employer_uuid,employer,employer_full_address,employer_suite,defendant_id,defendant_uuid,defendant,defendant_full_address,plaintiff_id,plaintiff_uuid,plaintiff,plaintiff_full_address,start_date,statute_limitation,end_date,ct_dates_note,occupation,name,case_name,attorney_id,user_id,attorney_name,attorney_full_name,worker_name,worker_full_name,lien_id,settlement_id,fee_id,referring_id,referring_uuid,referring,referring_full_address,referring_search,jetfile_id,personal_injury_date,closed_date
,6525,-1,1201,5949,N,,,2,KS558da2b0d8aff,WC1156,,0,,ADJ9026219,,,N,,06/26/15,00/00/00,WCAB,,,,,,KS538cb2585fe3d,Oxnard,"1901 N. Rice Ave.","Suite 200",Oxnard,93030,OXN,Open,"Expedited Hearing",,"2015-06-26 12:06:24",,,,,,N,,8791,KS558da847301ae,,Thomas,Jones,"Thomas Jones",,,09/09/1971,312458709,,,"13424 Imperial Hwy, Whittier, CA 90605",55406,KS57bb6225ae38a,"Some Employer",,,-1,,,,-1,,,,06/08/13,06/08/18,00/00/00,,,"Thomas Jones vs Some Employer - 06/08/13",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,5691,-1,1201,6001,N,,,1,KS5592d015d2602,WC1159,,0,,,,,N,,06/30/15,00/00/00,WCAB,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Open,"Case Dropped",,"2015-06-30 10:21:25",,,,,,N,,8881,KS5592d03570f37,,Thomas,Smith,"Thomas Smith",,,09/09/1971,321650421,,,"527 N 8th Ave, Upland, CA 91786",-1,,,,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"Thomas Smith vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,5898,-1,1201,6215,N,,,1,KS55ba34f35b996,WC1167,,0,,Unassigned,,,N,,07/30/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,,,,"2015-07-30 07:30:11",2,,NG,"Nick Giszpenc",,N,,9253,KS55ba34fe1f45b,,Thomas,Nick,"Thomas Nick",,,,,,,,50268,KS55ba354bc7b75,"Mannor Inn","2359 S Grove Ave, Ontario, CA 91761",,-1,,,,-1,,,,09/09/73,09/09/78,00/00/00,,"Cooks, All Other","Thomas Nick vs Mannor Inn - 09/09/73",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6471,-1,1201,6777,N,,,1,KS5787f959841e3,WC1235,,WC1235,,,,general,N,,07/14/16,00/00/00,NewPI,TS,TS,TS,TS,,KS538cb2585f279,Fresno,"2550 Mariposa Mall  ","Suite 4078",Fresno,93721,FRE,Open,,,"2016-07-14 13:43:05",NG,,,,TS,Y,Tagalog,9684,KS5787fcfb180d9,,Thomas,Williams,"Thomas Williams",English,,,626195089,,,,-1,,,,,55156,KS5787f9ba5df73,"Kevin Mahoney Inc","501 North State College Boulevard, Fullerton, CA 92831",-1,,,,00/00/00,00/00/00,00/00/00,,,"Thomas Williams vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6644,-1,1201,6935,N,,,1,KS584b1eb4be7cc,,WC1269,,,Unassigned,,,N,,12/09/16,00/00/00,WCAB,,,,,,KS538cb2585f04d,"Eureka ","100 ""H"" Street ","Suite 202 ","Eureka ",95501,EUR,Open,,,"2016-12-09 13:14:28",2,,NG,"Nick Giszpenc",6,N,English,9708,KS584b1f1388ed8,,Thomas,Smith,"Thomas Smith",,,09/05/1975,236325467,,,"11221 Elkhurst Street, Santa Fe Springs, CA 90670",56346,KS584b1f4edaed2,"Imaging Service Company","100 East Arrow Highway, Pomona, CA 91767",,-1,,,,-1,,,,12/01/15,12/01/20,00/00/00,,"Security and Fire Alarm Systems Installers","Thomas Smith vs Imaging Service Company - 12/01/15",,,6,,,merc,"Mercedes Uribe",-1,-1,-1,-1,,,,,14,,
,6672,-1,1201,6957,N,,"{""suit"":"""",""jurisdiction"":"""",""case_note"":""""}",1,KS589df0bf308b3,WC1279,WC1279,0,,ADJ651051,,,N,,02/10/17,00/00/00,WCAB,TS,TS,TS,TS,,KS538cb258602aa,Pomona,"732 Corporate Center Drive",,Pomona,91768,POM,"Future Medical","Awaiting WCIRB Verification",,"2017-02-10 00:00:00",JR,NG,,,TS,N,Spanish,9718,KA589df0bf49339,,THOMAS,SMITH,"THOMAS SMITH",,05/06/72,1972-05-06,12345698X,latommy1@gmail.com,626-556-5236,"231 North Mountain View Avenue, Central LA, CA 90026",56500,KP589df0bf6380f,ARS,"13925 WHITTIER BLVD   WHITTIER CA 90605",,-1,,,,-1,,,,03/17/03,03/17/08,00/00/00,,"Bus Drivers, School or Special Client","THOMAS SMITH vs ARS - 03/17/03","THOMAS SMITH vs ARS",,,,,,,-1,-1,-1,-1,,,,,21,,
,6673,-1,1201,6958,N,,,1,KS589e0d5ab7a3e,WC1280,,0,,ADJ10739117,,,N,,02/10/17,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,open,,,"2017-02-10 00:00:00",,,,,,N,,9720,KA589e0d5acc603,,THOMAS,CURRY,"THOMAS CURRY",,,,,,,"COSTA MESA, CA 92626",56515,KP589e0d5adc69b,"MERCURY INSURANCE GROUP","1700 GREENBRIAR LN   BREA CA 92822",,-1,,,,-1,,,,01/01/99,03/01/11,03/01/06,,,"THOMAS CURRY vs MERCURY INSURANCE GROUP - 01/01/99","THOMAS CURRY vs MERCURY INSURANCE GROUP",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6663,-1,1201,6949,N,,"{""suit"":"""",""jurisdiction"":"""",""case_note"":""""}",1,KS5893b1f097277,PI1275,PI1275,PI1275,,,,general|defendant,Y,,02/02/17,00/00/00,employment_law,,,,,,,,,,,,,Open,,,"2017-02-02 14:25:52",,,,,,N,,,,,,,,,,,,,,,-1,,,,,56440,KS5893b229599d5,"Scott Dye","6251 San Fernando Road, Los Angeles, CA 91352",56442,KS5893b2733b3ad,"Timothy Screens","8831 San Fernando Road, Ste 56, Los Angeles, CA 91352",00/00/00,00/00/00,00/00/00,,,,"Timothy Screens vs Scott Dye",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6493,-1,1201,6799,N,,,1,KS578fcbaa4698f,,PI1250,PI1250,,,,general|plaintiff,N,,07/20/16,00/00/00,employment_law,,,,,,,,,,,,,Open,,,"2016-07-20 12:06:18",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55246,KS578fcbf4d6bd2,"Angel Test","4841 Hollywood Boulevard, Los Angeles, CA 90027",55244,KS578fcbcaaeb9e,"Tommy Test","15350 Sherman Way, Los Angeles, CA 91406",00/00/00,00/00/00,00/00/00,,,,"Tommy Test vs Angel Test",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3153,-1,1201,3173,N,,,1,KS54d270d01df36,WC1081,,0,,,,,N,,02/04/15,00/00/00,WCAB,,,,,,KS538cb2585f04d,"Eureka ","100 ""H"" Street ","Suite 202 ","Eureka ",95501,EUR,Active,,,"2015-02-04 11:19:44",,,,,,N,,4389,KS54d270e84fc15,,Vigil,Polly,"Vigil Polly",,,,,,,,9185,KS54d270f32864f,"State Comp Insurance",,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"Vigil Polly vs State Comp Insurance - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,3155,-1,1201,3175,N,,,1,KS54d274bdf3dd9,WC1082,,0,,,,,N,,02/04/15,00/00/00,WCAB,,,,,,KS538cb2585f555,"Long Beach","300 Oceangate Street","Suite 200","Long Beach",90802,LBO,Active,,,"2015-02-04 11:36:29",,,,,,N,,4392,KS54d274c588d52,,Vigil,Polly,"Vigil Polly",,,,,,,,9200,KS54d274cb77c4c,"State Comp Insurance",,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"Vigil Polly vs State Comp Insurance - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,3291,-1,1201,3272,N,,,1,KS54ecba648822b,WC1094,,0,,,,,N,,02/24/15,00/00/00,WCAB,,,,,,KS538cb2585f04d,"Eureka ","100 ""H"" Street ","Suite 202 ","Eureka ",95501,EUR,Active,,,"2015-02-24 09:52:36",,,,,,N,,4550,KS54ecba7e9f1a6,Mr,Wally,Packer,"Wally Packer",,,,,,,,9873,KS54ecba8f9a444,"Wife Enterprises",,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"Wally Packer vs Wife Enterprises - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,3287,-1,1201,3268,N,,,1,KS54eba000265cd,WC1092,,0,,,,,N,,02/23/15,00/00/00,WCAB,,,,,,KS538cb2585f04d,"Eureka ","100 ""H"" Street ","Suite 202 ","Eureka ",95501,EUR,Active,,,"2015-02-23 13:47:44",12,12,JL,"John Â Larson",2,N,,4542,KS54eba4e58abd2,Mr,Yolen,John,"Yolen John",English,,,,,,,9870,KS54ecba406de3a,Rolodax,,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"Yolen John vs Rolodax - 00/00/00",,12,2,JL,"John Â Larson",NG,"Nick Giszpenc",-1,-1,-1,-1,,,,,-1,,
,4273,-1,1201,4326,N,,,1,KS555caa2321bdb,WC1141,,0,,ADJ6523583,,,N,,05/20/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-05-20 00:00:00",,,,,,N,,6293,KA555caa232e02e,,ZENAIDA,SANCHEZ,"ZENAIDA SANCHEZ",,,,,,,"CHINO, US 91710",30554,KP555caa2335137,"COMPLETE STAFFING SERVICES","13641 CENTRAL AVE STE B   CHINO CA 91710",,-1,,,,-1,,,,11/15/06,09/09/13,09/09/08,,,"ZENAIDA SANCHEZ vs COMPLETE STAFFING SERVICES - 11/15/06","ZENAIDA SANCHEZ vs COMPLETE STAFFING SERVICES",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3515,-1,1201,3458,N,,,1,KS5522c0aa8b64d,WC1131,,0,,ADJ1570448,,,N,,04/06/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-06 00:00:00",,,,,,N,,4856,KA5522c0aa99454,,ZOWA,TULANDA,"ZOWA TULANDA",,,,,,,"LOS ANGELES, CA 90019",21439,KP5522c0aaa6390,"ATC GLOBAL","5601 W SLAUSON AVE   CULVER CITY CA 90230",,-1,,,,-1,,,,08/05/06,08/05/11,00/00/00,,,"ZOWA TULANDA vs ATC GLOBAL - 08/05/06","ZOWA TULANDA vs ATC GLOBAL",,,,,,,-1,-1,-1,-1,,,,,-1,,
